NO;JALUR;STATUS;UMUR DOKUMEN;UMUR LHP;JENIS PEMBERITAHUAN;NOMOR AJU;NOMOR DAFTAR;TANGGAL DAFTAR;ID PERUSAHAAN;NAMA PERUSAHAAN;PPJK
1296;H;;107;-;30 - BC 3.0;00003053320220251023000393;006948;23-10-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1297;H;;107;-;30 - BC 3.0;30101F8C024B20251022000165;006956;23-10-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1298;H;;107;-;30 - BC 3.0;30101E73143E20251022001084;006953;23-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1299;H;;107;-;30 - BC 3.0;00003026654620251022001073;006944;23-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1300;H;;107;-;30 - BC 3.0;30101E73143E20251021001076;006955;23-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1301;H;;107;-;30 - BC 3.0;00003003711020251021000168;006943;23-10-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1302;H;;107;-;30 - BC 3.0;00003001564420251022000052;006941;23-10-2025;0015644529113000000000;YAKITA MULIA;
1303;H;;107;-;30 - BC 3.0;01010000258220251023001177;006961;23-10-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1304;H;;107;-;30 - BC 3.0;01010000258220251022001174;006959;23-10-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
1305;H;;106;-;30 - BC 3.0;00003092821220251024001232;006964;24-10-2025;1271193011650001000000;UD. HALIM JAYA;PT. LOGISTIK EKSPRESINDO UTAMA
1306;H;;106;-;30 - BC 3.0;00003092821220251021001226;006969;24-10-2025;0752518951111000000000;PT. MANDIRI ABADI PERMAI;PT. LOGISTIK EKSPRESINDO UTAMA
1307;H;;106;-;30 - BC 3.0;00003070829720251021000204;006984;24-10-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1308;H;;106;-;30 - BC 3.0;00003070829720251021000205;006986;24-10-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;
1309;H;;106;-;30 - BC 3.0;00003053320220251024000394;006966;24-10-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1310;H;;106;-;30 - BC 3.0;30101F8C024B20251023000166;006980;24-10-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1311;H;;106;-;30 - BC 3.0;30101F8C024B20251024000168;006989;24-10-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1312;H;;106;-;30 - BC 3.0;30101E73143E20251023001088;006974;24-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1313;H;;106;-;30 - BC 3.0;00003026654620251024001087;006972;24-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1314;H;;106;-;30 - BC 3.0;01010000258220251024001181;006993;24-10-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1315;H;;105;-;30 - BC 3.0;00003092821220251025001233;007009;25-10-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1316;H;;105;-;30 - BC 3.0;301011CD754B20251025000068;006994;25-10-2025;0532025061124000000000;SENTRA MAJU UTAMA;
1317;H;;105;-;30 - BC 3.0;00003026654620251024001088;006998;25-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1318;H;;105;-;30 - BC 3.0;30101E73143E20251021001075;007001;25-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1319;H;;105;-;30 - BC 3.0;30101E73143E20251024001106;007005;25-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1320;H;;105;-;30 - BC 3.0;30101E73143E20251024001098;007006;25-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1321;H;;105;-;30 - BC 3.0;30101E73143E20251025001107;006996;25-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1322;H;;103;-;30 - BC 3.0;00003053320220251027000397;007020;27-10-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
1323;H;;103;-;30 - BC 3.0;00003053320220251027000398;007025;27-10-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1324;H;;103;-;30 - BC 3.0;301011CD754B20251027000069;007017;27-10-2025;0532025061124000000000;SENTRA MAJU UTAMA;
1325;H;;103;-;30 - BC 3.0;30101E73143E20251025001112;007023;27-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1326;H;;103;-;30 - BC 3.0;30101E73143E20251024001097;007014;27-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1327;H;;103;-;30 - BC 3.0;30101E73143E20251024001099;007016;27-10-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1328;H;;103;-;30 - BC 3.0;00003003711020251027000169;007012;27-10-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1329;H;;103;-;30 - BC 3.0;00003001947320251022999335;007021;27-10-2025;0019473313218000000000;PT. PELITA AGUNG AGRINDUSTRI;
1330;H;;79;-;30 - BC 3.0;30101E73143E20251120001300;007490;20-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1331;H;;79;-;30 - BC 3.0;30101E73143E20251118001282;007493;20-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1332;H;;79;-;30 - BC 3.0;30101E73143E20251119001294;007499;20-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1333;H;;79;-;30 - BC 3.0;30101E73143E20251118001283;007494;20-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1334;H;;79;-;30 - BC 3.0;00003092821220251120001291;007510;20-11-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
1335;H;;79;-;30 - BC 3.0;00003092821220251120001290;007509;20-11-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
1336;H;;79;-;30 - BC 3.0;01010000258220251120001258;007513;20-11-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1337;H;;78;-;30 - BC 3.0;301013635C9B20251121001134;007531;21-11-2025;1000000002658787000000;SUNGAI ALAM SUMATERA;
1338;H;;78;-;30 - BC 3.0;3010132AF96620251121000197;007533;21-11-2025;0934989617112000000000;MANDIRI KOPI;
1339;H;;78;-;30 - BC 3.0;00003070829720251118000241;007516;21-11-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1340;H;;78;-;30 - BC 3.0;00003070829720251118000240;007514;21-11-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1341;H;;78;-;30 - BC 3.0;00003070829720251121000247;007543;21-11-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;
1342;H;;78;-;30 - BC 3.0;00003053320220251121000430;007540;21-11-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1343;H;;78;-;30 - BC 3.0;00003053320220251121000429;007539;21-11-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
1344;H;;78;-;30 - BC 3.0;30101F8C024B20251119000199;007528;21-11-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1345;H;;78;-;30 - BC 3.0;30101E73143E20251120001305;007523;21-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1346;H;;78;-;30 - BC 3.0;30101E73143E20251120001307;007536;21-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1347;H;;78;-;30 - BC 3.0;30101E73143E20251119001293;007527;21-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1348;H;;78;-;30 - BC 3.0;00003026654620251121001301;007521;21-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1349;H;;78;-;30 - BC 3.0;30101E73143E20251119001292;007535;21-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1350;H;;78;-;30 - BC 3.0;01010000258220251121001261;007545;21-11-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1351;H;;78;-;30 - BC 3.0;301019461C5D20251112000012;007519;21-11-2025;0010692044511000000000;SELEKTANI INDUK USAHA;
1352;H;;77;-;30 - BC 3.0;30101F8C024B20251121000203;007549;22-11-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1353;H;;77;-;30 - BC 3.0;00003026654620251122001310;007547;22-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1354;H;;77;-;30 - BC 3.0;00003026654620251122001311;007551;22-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1355;H;;77;-;30 - BC 3.0;30101E73143E20251120001304;007546;22-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1356;H;;77;-;30 - BC 3.0;30101E73143E20251121001310;007548;22-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1357;H;;77;-;30 - BC 3.0;00003003711020251121000181;007550;22-11-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1358;H;;77;-;30 - BC 3.0;01010000258220251122001262;007552;22-11-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1359;H;;77;-;30 - BC 3.0;00003092821220251122001294;007553;22-11-2025;0010018067092000000000;PT. SOCFIN INDONESIA;PT. LOGISTIK EKSPRESINDO UTAMA
1360;H;;75;-;30 - BC 3.0;00003092821220251124001299;007571;24-11-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1361;H;;75;-;30 - BC 3.0;00003070829720251124000253;007569;24-11-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;
1362;H;;75;-;30 - BC 3.0;00003053320220251124000434;007568;24-11-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1363;H;;75;-;30 - BC 3.0;30101F8C024B20251122000204;007565;24-11-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1364;H;;75;-;30 - BC 3.0;00003026654620251122001313;007559;24-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1365;H;;75;-;30 - BC 3.0;30101E73143E20251121001314;007561;24-11-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1366;H;;75;-;30 - BC 3.0;00003003711020251124000183;007564;24-11-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1367;H;;75;-;30 - BC 3.0;01010000258220251124001265;007573;24-11-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1368;H;;75;-;30 - BC 3.0;00003001263320251121100011;007557;24-11-2025;0012633889123000000000;PT.MODERN PLASINDO MUTIARA;PT. RAYA ABADI KENCANA
1369;H;;52;-;30 - BC 3.0;00003092821220251217001340;007964;17-12-2025;0942785502113000000000;PT. ERGA BUANA KENCANA;LOGISTIK EKSPRESINDO UTAMA
1370;H;;52;-;30 - BC 3.0;30101E73143E20251217001491;007966;17-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1371;H;;51;-;30 - BC 3.0;301013635C9B20251217001431;007991;18-12-2025;1000000003318377000000;AGRO GABE SUKSES;
1372;H;;51;-;30 - BC 3.0;00003070829720251218000289;008004;18-12-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;
1373;H;;51;-;30 - BC 3.0;00003070829720251218000288;008005;18-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1374;H;;51;-;30 - BC 3.0;00003053320220251218000475;007992;18-12-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
1375;H;;51;-;30 - BC 3.0;00003053320220251218000474;007996;18-12-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
1376;H;;51;-;30 - BC 3.0;00003053320220251218000476;008008;18-12-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1377;H;;51;-;30 - BC 3.0;00003031479320251218100105;007988;18-12-2025;0314793480125000000000;SAGAMI INDONESIA;
1378;H;;51;-;30 - BC 3.0;3010110F5F5F20251216000001;008002;18-12-2025;0312871254124000000000;OPAL COFFEE INDONESIA;
1379;H;;51;-;30 - BC 3.0;30101F8C024B20251217000228;008001;18-12-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1380;H;;51;-;30 - BC 3.0;30101E73143E20251217001492;008003;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1381;H;;51;-;30 - BC 3.0;30101E73143E20251217001493;007995;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1382;H;;51;-;30 - BC 3.0;30101E73143E20251217001494;007999;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1383;H;;51;-;30 - BC 3.0;00003026654620251218001492;007997;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1384;H;;51;-;30 - BC 3.0;30101E73143E20251217001495;007994;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1385;H;;51;-;30 - BC 3.0;30101E73143E20251218001501;007990;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1386;H;;51;-;30 - BC 3.0;30101E73143E20251217001499;007993;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1387;H;;51;-;30 - BC 3.0;30101E73143E20251218001500;007998;18-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1388;H;;51;-;30 - BC 3.0;30101203017C20251218000066;008006;18-12-2025;0037110079125000000000;BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1389;H;;51;-;30 - BC 3.0;00003003199720251217003962;008010;18-12-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
1390;H;;51;-;30 - BC 3.0;00003003199720251217003963;008009;18-12-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
1391;H;;51;-;30 - BC 3.0;00003001431020251218005252;007989;18-12-2025;0014310247121000000000;PT. PERMATA HIJAU PALM OLEO;
1392;H;;51;-;30 - BC 3.0;01010000258220251218001329;008011;18-12-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1393;H;;51;-;30 - BC 3.0;01010000258220251218001328;008007;18-12-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1394;H;;51;-;30 - BC 3.0;30101AA07F3920251217000105;008000;18-12-2025;0012252029123000000000;MEDAN TROPICAL CANNING AND FROZEN INDUSTRIES;
1395;H;;50;-;30 - BC 3.0;301013635C9B20251219001458;008018;19-12-2025;1000000005577047000000;SENTRA MAJU UTAMA;
1396;H;;50;-;30 - BC 3.0;301013635C9B20251219001464;008022;19-12-2025;1000000005577047000000;SENTRA MAJU UTAMA;
1397;H;;50;-;30 - BC 3.0;301013635C9B20251219001462;008023;19-12-2025;1000000002658787000000;SUNGAI ALAM SUMATERA;
1398;H;;50;-;30 - BC 3.0;00003092821220251219001346;008036;19-12-2025;1000000001253993000000;PT. RIZKI BAHARI ABADI;PT. LOGISTIK EKSPRESINDO UTAMA
1399;H;;50;-;30 - BC 3.0;00003092821220251219001345;008020;19-12-2025;0942785502113000000000;PT. ERGA BUANA KENCANA;PT. LOGISTIK EKSPRESINDO UTAMA
1400;H;;50;-;30 - BC 3.0;00003092821220251215001337;008024;19-12-2025;0752518951111000000000;PT. MANDIRI ABADI PERMAI;PT. LOGISTIK EKSPRESINDO UTAMA
1401;H;;50;-;30 - BC 3.0;00003070829720251215000285;008015;19-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1402;H;;50;-;30 - BC 3.0;00003070829720251215000283;008014;19-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1403;H;;50;-;30 - BC 3.0;00003070829720251215000282;008013;19-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1404;H;;50;-;30 - BC 3.0;00003070829720251215000284;008016;19-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1405;H;;50;-;30 - BC 3.0;00003070829720251219000290;008037;19-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1406;H;;50;-;30 - BC 3.0;00003070811020251219000127;008021;19-12-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
1407;H;;50;-;30 - BC 3.0;30101F8C024B20251218000229;008030;19-12-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1408;H;;50;-;30 - BC 3.0;30101E73143E20251219001525;008042;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1409;H;;50;-;30 - BC 3.0;30101E73143E20251218001503;008035;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1410;H;;50;-;30 - BC 3.0;30101E73143E20251218001508;008033;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1411;H;;50;-;30 - BC 3.0;00003026654620251219001502;008025;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1412;H;;50;-;30 - BC 3.0;30101E73143E20251219001513;008019;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1413;H;;50;-;30 - BC 3.0;30101E73143E20251218001502;008026;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1414;H;;50;-;30 - BC 3.0;30101E73143E20251219001512;008032;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1415;H;;50;-;30 - BC 3.0;30101E73143E20251218001510;008029;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1416;H;;50;-;30 - BC 3.0;30101E73143E20251219001511;008031;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1417;H;;50;-;30 - BC 3.0;30101E73143E20251219001524;008041;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1418;H;;50;-;30 - BC 3.0;30101E73143E20251218001504;008027;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1419;H;;50;-;30 - BC 3.0;30101E73143E20251218001509;008028;19-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1420;H;;50;-;30 - BC 3.0;30101178C85520251219000057;008040;19-12-2025;0027150044331000000000;SPICELINX;
1421;H;;50;-;30 - BC 3.0;01010000258220251219001332;008043;19-12-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1422;H;;50;-;30 - BC 3.0;01010000258220251219001330;008034;19-12-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1423;M;N;50;49;30 - BC 3.0;00003001270820251219005466;008017;19-12-2025;0012708756092000000000;MULTIMAS NABATI ASAHAN;
1424;H;;50;-;30 - BC 3.0;00003001127920251219501699;008039;19-12-2025;0011279056123000000000;AROMA & CO;
1425;H;;49;-;30 - BC 3.0;301013635C9B20251219001460;008045;20-12-2025;1000000005577047000000;SENTRA MAJU UTAMA;
1426;H;;49;-;30 - BC 3.0;301013635C9B20251219001470;008044;20-12-2025;1000000005577047000000;SENTRA MAJU UTAMA;
1427;H;;49;-;30 - BC 3.0;00003092821220251220001350;008046;20-12-2025;0942785502113000000000;PT. ERGA BUANA KENCANA;PT. LOGISTIK EKSPRESINDO UTAMA
1428;H;;49;-;30 - BC 3.0;00003053320220251220000478;008055;20-12-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1429;H;;49;-;30 - BC 3.0;00003053320220251220000477;008056;20-12-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1430;H;;49;-;30 - BC 3.0;30101110D17B20251219000131;008047;20-12-2025;0314538067125000000000;MAS KAWI WIJOYO;
1431;H;;49;-;30 - BC 3.0;30101E73143E20251219001515;008052;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1432;H;;49;-;30 - BC 3.0;30101E73143E20251219001522;008053;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1433;H;;49;-;30 - BC 3.0;00003026654620251220001527;008057;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1434;H;;49;-;30 - BC 3.0;30101E73143E20251219001514;008048;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1435;H;;49;-;30 - BC 3.0;00003026654620251220001526;008051;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1436;H;;49;-;30 - BC 3.0;30101E73143E20251219001523;008050;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1437;H;;49;-;30 - BC 3.0;30101E73143E20251219001518;008054;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1438;H;;49;-;30 - BC 3.0;30101E73143E20251219001516;008049;20-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1439;H;;49;-;30 - BC 3.0;00003003711020251220000215;008058;20-12-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1440;H;;49;-;30 - BC 3.0;01010000258220251220001334;008059;20-12-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1441;H;;48;-;30 - BC 3.0;00003053320220251221000479;008060;21-12-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1442;H;;47;-;30 - BC 3.0;00003070811020251222000128;008071;22-12-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
1443;H;;47;-;30 - BC 3.0;00003070811020251222000129;008070;22-12-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
1444;H;;47;-;30 - BC 3.0;00003070811020251222000130;008072;22-12-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
1445;H;;47;-;30 - BC 3.0;00003053320220251222000480;008073;22-12-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
1446;H;;47;-;30 - BC 3.0;30101E73143E20251220001530;008069;22-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1447;H;;47;-;30 - BC 3.0;30101E73143E20251220001540;008061;22-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1448;H;;47;-;30 - BC 3.0;00003026654620251222001528;008065;22-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1449;H;;47;-;30 - BC 3.0;30101E73143E20251220001532;008066;22-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1450;H;;47;-;30 - BC 3.0;00003026654620251222001541;008068;22-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1451;H;;47;-;30 - BC 3.0;30101E73143E20251220001531;008067;22-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1452;H;;47;-;30 - BC 3.0;00003021082620251222500308;008074;22-12-2025;0210826228122000000000;CV. SUMARTA;
1453;H;;47;-;30 - BC 3.0;30101203017C20251221000068;008064;22-12-2025;0037110079125000000000;BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1454;H;;47;-;30 - BC 3.0;30101203017C20251221000069;008063;22-12-2025;0037110079125000000000;BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1455;H;;47;-;30 - BC 3.0;00003001270820251222005497;008062;22-12-2025;0012708756092000000000;MULTIMAS NABATI ASAHAN;
1456;H;;46;-;30 - BC 3.0;00003092821220251222001351;008085;23-12-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1457;H;;46;-;30 - BC 3.0;00003070829720251223000301;008098;23-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1458;H;;46;-;30 - BC 3.0;00003070811020251223000131;008088;23-12-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
1459;H;;46;-;30 - BC 3.0;30101F8C024B20251222000231;008095;23-12-2025;0286789870125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1460;H;;38;-;30 - BC 3.0;00003051000320251231000001;008272;31-12-2025;1000000006339927000000;PT. NAULI TUMBUH BERSAMA;
1461;H;;38;-;30 - BC 3.0;00003051000320251231000002;008256;31-12-2025;1000000006339927000000;PT. NAULI TUMBUH BERSAMA;
1462;H;;38;-;30 - BC 3.0;00003070829720251230000313;008241;31-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1463;H;;38;-;30 - BC 3.0;00003070829720251230000312;008248;31-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1464;H;;38;-;30 - BC 3.0;00003070829720251231000315;008243;31-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1465;H;;38;-;30 - BC 3.0;00003070829720251230000311;008246;31-12-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
1466;H;;38;-;30 - BC 3.0;00003026654620251231001629;008278;31-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
1467;H;;38;-;30 - BC 3.0;30101E73143E20251230001631;008258;31-12-2025;0266546738125000000000;SARANAKITA MAJU BERSAMA;
